channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W0tloLN-uwAB6UDF,inbound,,ArchTech (Archie Ong),"""@dominicjmaas @firefox @googlechrome @vivaldibrowser @microsoftgraph Super awesome!!! Finally, I can still use Chrome and still have Timeline integration. Best of both worlds!

Just downloaded it and I would say this extension would be super useful. Thanks!""",EN,2018-07-15 15:17:51,2018-07-15 15:17:51,https://twitter.com/statuses/1018514990821588995,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tkYwgXKwABh5AV,inbound,,JeffGarlick (JeffGarlick),"""Given my ""discovery"" this morning (Ironically in my Google news feed) that @googlechrome is a memory siphon, I'm SERIOUSLY considering @firefox &amp; I've watch a few comparison videos. This is the best I've seen so far - I'm probably at least going to try it! https://t.co/e5d3V7OEty""","EN,RAM",2018-07-15 15:12:34,2018-07-15 15:12:34,https://twitter.com/statuses/1018513661101510656,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tiBwgXKwABh4_c,inbound,,cryptoeraser (Crypto Eraser),"""I had some reservations regarding @firefox. However, recently a friend of mine has introduced me to the Developer Edition and I would like to say that it is simply amazing!""","EN,Fan Luv",2018-07-15 15:02:29,2018-07-15 15:02:29,https://twitter.com/statuses/1018511123384070146,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0th-ggXKwABh4_Z,inbound,,arpit_nnd (Arpit Anand),"""@dominicjmaas @firefox @googlechrome @vivaldibrowser @microsoftgraph Up &amp; running.
This is great, thanks!""",EN,2018-07-15 15:02:17,2018-07-15 15:02:17,https://twitter.com/statuses/1018511072100265984,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0th-ggXKwABh4_Z,inbound,,arpit_nnd (Arpit Anand),"""@dominicjmaas @firefox @googlechrome @vivaldibrowser @microsoftgraph Up &amp; running on @googlechrome.
This is great, thanks!""",EN,2018-07-15 15:02:17,2018-07-15 15:02:59,https://twitter.com/statuses/1018511249238380544,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0th6xznbAABLdIx,inbound,,aborruso (Andrea Borruso),"""@Firefox è differente, ti da anche i consigli saggi :) https://t.co/bAiDtBdLQ8""",IT,2018-07-15 15:02:01,2018-07-15 15:02:01,https://twitter.com/statuses/1018511007109574657,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tVQgKamwABOPbj,inbound,,grahamjpark (Graham Park),"""@firefox Hey firefox, have you guys seen this behavior before? Every once and while I videos show up like this. No rhyme or reason to it from what I can tell. https://t.co/O2Zf10aahe""","EN,Fan Luv,contains_photo",2018-07-15 14:08:01,2018-07-15 14:08:01,https://twitter.com/statuses/1018497416851591168,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tU-BznbAABLdDu,inbound,,RandomFFUser (Random Firefox User),"""@eneljay53 @firefox Hi! How can I help? What Firefox issue are you having? #fxhelp""","EN,AoA,Help Me,Fan Luv,Firefox Focus",2018-07-15 14:06:46,2018-07-15 14:06:46,https://twitter.com/statuses/1018497103369265155,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tU-BznbAABLdDu,inbound,,RandomFFUser (Random Firefox User),"""@eneljay53 @firefox Have you tried to set it to 170% by default with an extension like this one for example? https://t.co/7yiotOZJ1z #fxhelp""","EN,AoA,Help Me,Fan Luv,Firefox Focus",2018-07-15 14:06:46,2018-07-15 14:36:52,https://twitter.com/statuses/1018504674926911488,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tU-BznbAABLdDu,inbound,,RandomFFUser (Random Firefox User),"""@eneljay53 @firefox It is not easy as in Opera because generally Firefox devs do not add features that can be implemented with an extension. They focus more on the core of the browser while Opera focuses more on UI stuff. That is why for example Firefox has more powerful extensions. #fxhelp""","EN,AoA,Help Me,Fan Luv,Firefox Focus",2018-07-15 14:06:46,2018-07-15 16:51:22,https://twitter.com/statuses/1018538524688121856,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tTaRznbAABLdDD,inbound,,RandomFFUser (Random Firefox User),"""@MarcusNeil @mozilla hi! please try a profile refresh https://t.co/elaSobDwhF #fxhelp""","EN,AoA,Help Me,Solved",2018-07-15 13:59:58,2018-07-15 13:59:58,https://twitter.com/statuses/1018495388582637570,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tRJxznbAABLdCE,inbound,,MortifiedBeef (Joe),"""I've gotta say, I've always been a Chrome guy, but @firefox is slowly winning me over! Runs YouTube faster, starts up quicker, then shows me this adorable message! https://t.co/wWObqGm3O6""","EN,Fan Luv",2018-07-15 13:50:29,2018-07-15 13:50:29,https://twitter.com/statuses/1018493003021856768,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tNK7N-uwAB6T5K,inbound,,evosangels (EVOS ANGELS),"""""Firefox, temanıza uyacak!"" https://t.co/9pjD4E0BFf https://t.co/RRPYD5Tw9x""",TR,2018-07-15 13:33:20,2018-07-15 13:33:20,https://twitter.com/statuses/1018488689259958272,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tKu7N-uwAB6T4X,inbound,,WsNL_Henry (WS-Nijmegen-Lent),"""@ja_bakker Zou me hier meer zorgen over maken @VVD ipv stemming maken over dier dat van nature mensen mijd https://t.co/0kSuRCKBJg en https://t.co/gnwe4csKYC en https://t.co/QGZfdSDzt1 en https://t.co/RPgc1QMsCj en zo kan ik nog wel even doorgaan over onze dat doet ie anders nooit huisdier""",NL,2018-07-15 13:22:32,2018-07-15 13:22:32,https://twitter.com/statuses/1018485968792358912,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tKUgKamwABOPXl,inbound,,eneljay53 (Jonesy),"""@firefox trying to get help on Fiefox Browser is impossible so F^&amp;k you Mozilla your gone never use you again.😫""","EN,Help Me,Fan Luv",2018-07-15 13:21:21,2018-07-15 13:21:21,https://twitter.com/statuses/1018485673299341312,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tKUgKamwABOPXl,inbound,,eneljay53 (Jonesy),"""@RandomFFUser @firefox Have to reset zoom on everypage from 100% to 170% using Linux mint but dummy""","EN,Help Me,Fan Luv",2018-07-15 13:21:21,2018-07-15 14:14:23,https://twitter.com/statuses/1018499016969994240,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tKUgKamwABOPXl,inbound,,eneljay53 (Jonesy),"""@RandomFFUser @firefox No I thought it would be easy like Opera settings. OK thanks""","EN,Help Me,Fan Luv",2018-07-15 13:21:21,2018-07-15 14:54:17,https://twitter.com/statuses/1018509058570051586,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tEewKamwABOPVY,inbound,,probonopd (probono),"""Gtk+ seems to see @gnomeweb at their main customer, but it's not the only one. @GIMP_Official, @firefox, @ThunderbirdChat and many other third-party applications depend on it. Funny how Gtk+ team is already talking about 4 and 5 when only slowly 3 becomes an option for indie devs""","EN,Help Me",2018-07-15 12:56:24,2018-07-15 12:56:24,https://twitter.com/statuses/1018479394791284736,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0tCKggXKwABh40T,inbound,,andreswabycs (Andre Swaby Creative Studio®),"""C'mon @Google #GYST. I already offload most of my web activities to @firefox, btw thanks 👏🏾
https://t.co/5qQSZs6EF2""",EN,2018-07-15 12:46:33,2018-07-15 12:46:33,https://twitter.com/statuses/1018476914162524160,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0s7wQKamwABOPSq,inbound,,RandomFFUser (Random Firefox User),"""@perry_mitchell @mozilla @firefox Hi! You can raise this issue here https://t.co/KuyPkTD8k6 #fxhelp""","EN,AoA,Add-ons",2018-07-15 12:19:10,2018-07-15 12:19:10,https://twitter.com/statuses/1018470024598695936,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0s4fQKamwABOPRz,inbound,,TC_OZEL_BURO (ÖZEL BÜRO GRUBU),"""Firefox, temanıza uyacak! https://t.co/u1Kx268m2d https://t.co/DzbBAmwsDd""",TR,2018-07-15 12:05:04,2018-07-15 12:05:04,https://twitter.com/statuses/1018466476485799936,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0s4B7N-uwAB6Tyy,inbound,,baycanonline (BAYCANONLiNE),"""Firefox, temanıza uyacak! https://t.co/vu47pEjDC2""",TR,2018-07-15 12:03:08,2018-07-15 12:03:08,https://twitter.com/statuses/1018465989959258118,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0s35RznbAABLc6s,inbound,,chiponline (CHIP Online),"""Firefox, temanıza uyacak! Firefox, yakında Windows 10'da seçtiğiniz koyu veya açık temaya uyum gösterecek! https://t.co/wLf92A1O0N https://t.co/XC3sHbA7Rp""",TR,2018-07-15 12:02:34,2018-07-15 12:02:34,https://twitter.com/statuses/1018465845272612864,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0s2-AgXKwABh4xH,inbound,,SimonRushby (Simon Rushby),"""This appeared at the bottom of my @firefox page today: Did you know? Playing a musical instrument can relieve stress and  enhance creativity (and has the added benefit of making you look super  cool). #goals awesomeadvicefirefox""",EN,2018-07-15 11:58:47,2018-07-15 11:58:47,https://twitter.com/statuses/1018464893425606657,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0szgwKamwABOPQT,inbound,,pedrosaurio (pedrosaurio),"""These are the best two things happening to internet browsers in the past years:
Side-view
https://t.co/QEkW7UgAk4
Multi-account containers
https://t.co/TUST3FeHf5
Thanks to @mozilla @firefox #mozilla""",EN,2018-07-15 11:44:02,2018-07-15 11:44:02,https://twitter.com/statuses/1018461181638561793,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sxvrN-uwAB6TxL,inbound,,DeanEncoded (Dean Tanya),"""@dominicjmaas @firefox @googlechrome @vivaldibrowser @microsoftgraph You Rick Dominic! 👐🏽""",EN,2018-07-15 11:36:29,2018-07-15 11:36:29,https://twitter.com/statuses/1018459281761472512,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0swAgKamwABOPPb,inbound,,JeffGarlick (JeffGarlick),"""May be time to reconsider @Firefox? https://t.co/5mLIEjcFtv""",EN,2018-07-15 11:29:04,2018-07-15 11:29:04,https://twitter.com/statuses/1018457414486675456,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0svlxznbAABLc4Y,inbound,,justbearcause (ᴊᴜsᴛʙᴇᴀʀᴄᴀᴜsᴇ),"""@dominicjmaas @firefox @googlechrome @vivaldibrowser @microsoftgraph It also works well with Opera browser 👍""",EN,2018-07-15 11:27:17,2018-07-15 11:27:17,https://twitter.com/statuses/1018456965331156992,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0svlxznbAABLc4Y,inbound,,justbearcause (ᴊᴜsᴛʙᴇᴀʀᴄᴀᴜsᴇ),"""@exmusica @dominicjmaas @firefox @googlechrome @vivaldibrowser @microsoftgraph @opera You need to install this first https://t.co/fYaZPKQogv""",EN,2018-07-15 11:27:17,2018-07-16 05:08:17,https://twitter.com/statuses/1018723978033139713,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0suswgXKwABh4u-,inbound,,silveraxeart (Yasemin Baran),"""@googlechrome and @firefox Guys, how do I custom install your programs?? There is no 'customize' option during the installation... The internet was not much help either, so I thought I'd ask you guys straight up.""","EN,Help Me",2018-07-15 11:23:29,2018-07-15 11:23:29,https://twitter.com/statuses/1018456012263698432,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sr3ggXKwABh4uN,inbound,,ASerdarOfficial (A. Serdar Göktaş),"""Windows 10'da Firefox sürekli patlıyor. Chrome de görsel olarak kötü. Fucking browser..""",TR,2018-07-15 11:11:15,2018-07-15 11:11:15,https://twitter.com/statuses/1018452933489373185,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0soWggXKwABh4th,inbound,,KedsMangoBar (Ked),"""@dominicjmaas @firefox @googlechrome @vivaldibrowser @microsoftgraph Just downloaded it! :]""",EN,2018-07-15 10:56:25,2018-07-15 10:56:25,https://twitter.com/statuses/1018449197152927746,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0skwbN-uwAB6Tud,inbound,,perry_mitchell (Perry Mitchell),"""The @firefox extension review process seems a bit behind on how web extensions are built these days (subject to opinion of course). Not sure why I have to explain how and why I build my browser extensions with webpack and Babel..""","EN,Help Me",2018-07-15 10:41:04,2018-07-15 10:41:04,https://twitter.com/statuses/1018445334173962240,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0skwbN-uwAB6Tud,inbound,,perry_mitchell (Perry Mitchell),"""Having to explain that object-spread syntax and JSX are handled by the build process is cumbersome. I’ve submitted 10s of versions.. isn’t there a better way to go about reviewing my minor upgrade by now? 😅""","EN,Help Me",2018-07-15 10:41:04,2018-07-15 10:43:33,https://twitter.com/statuses/1018445958961614848,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0skwbN-uwAB6Tud,inbound,,perry_mitchell (Perry Mitchell),"""Definitely not a strong criticism here, but the process seems a bit strange. Am I the only one submitting extensions that are compiled from ES6+ with React/JSX? Surely not..""","EN,Help Me",2018-07-15 10:41:04,2018-07-15 10:41:57,https://twitter.com/statuses/1018445558032330753,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0skwbN-uwAB6Tud,inbound,,perry_mitchell (Perry Mitchell),"""Perhaps @mozilla / @firefox have an opinion on how this could be streamlined? Some automated test perhaps to verify that the compiled+minified source came from the tagged version on github?""","EN,Help Me",2018-07-15 10:41:04,2018-07-15 10:45:59,https://twitter.com/statuses/1018446573607510016,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0se4QgXKwABh4rX,inbound,,MiguelBHM (Miguel BHM),"""Thank you @firefox you made my day #Music
#isTheAnswer https://t.co/SZKSYeusb2""",EN,2018-07-15 10:16:00,2018-07-15 10:16:00,https://twitter.com/statuses/1018439026754220034,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0seNLN-uwAB6Ts8,inbound,,nouwja (JJC Nouws),"""@Webcare_VK Hallo, ik kan mijn abonnement niet beheren in Safari 11.1.1, maar wel in Firefox 61.0.1. Is dat een bekend probleem? In Safari krijg ik een eindeloze ‘loading…’-melding.""",NL,2018-07-15 10:12:58,2018-07-15 10:12:58,https://twitter.com/statuses/1018438262682279937,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sctAKamwABOPKz,inbound,,dominicjmaas (Dominic Maas),"""Sync your browsing history to Windows Timeline, 'push' your active tab to another device. Supports @firefox, @googlechrome &amp; @vivaldibrowser. Powered by the @microsoftgraph. Download links below -&gt; https://t.co/OcuOOiaByZ""","EN,Help Me",2018-07-15 10:06:42,2018-07-15 10:06:42,https://twitter.com/statuses/1018436686701735937,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sctAKamwABOPKz,inbound,,dominicjmaas (Dominic Maas),"""@mantecademan @firefox @googlechrome @vivaldibrowser @microsoftgraph Yes that is a planned feature, aiming to release it this week.""","EN,Help Me",2018-07-15 10:06:42,2018-07-15 21:03:28,https://twitter.com/statuses/1018601969806598145,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sctAKamwABOPKz,inbound,,dominicjmaas (Dominic Maas),"""@gerbick @firefox @googlechrome @vivaldibrowser @microsoftgraph Currently tracking that issue on GitHub, a fix should be out in the next release.""","EN,Help Me",2018-07-15 10:06:42,2018-07-16 00:27:36,https://twitter.com/statuses/1018653341637701632,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sctAKamwABOPKz,inbound,,dominicjmaas (Dominic Maas),"""@TheLegendaryJr @firefox @googlechrome @vivaldibrowser @microsoftgraph Yeah, I got a take down request because the extension has ""Window s"" in the title. Working on fixing it.""","EN,Help Me",2018-07-15 10:06:42,2018-08-01 03:19:25,https://twitter.com/statuses/1024494784994369536,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sbmbN-uwAB6TsO,inbound,,juliuskoroll (🙏Julius Koroll🙏),"""I simply love the coloring of @firefox &lt;3 https://t.co/zCYKDiJAQp""","EN,Fan Luv",2018-07-15 10:01:59,2018-07-15 10:01:59,https://twitter.com/statuses/1018435499545985024,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0sa9hznbAABLczo,inbound,,WsNL_Henry (WS-Nijmegen-Lent),"""Wanneer een natuurlijk gevormde bodem maar diep genoeg partieel  verstoord word kun je dat in bepaalde omstandigheden blijven zien zelfs al heeft die verstoring van de originele structuur van de natuurlijk bodem 1000 0f 10.000 jaar geleden plaatsgevonden https://t.co/BZnSdwaQMN https://t.co/Nw8HiS33EE""",NL,2018-07-15 09:59:08,2018-07-15 09:59:08,https://twitter.com/statuses/1018434780885643265,,,
